yi,vi,via,se,sea,refid,effect_outcome,study_outcome_type,study_outcome_domain,bibliography,user.x,ris_code,level.x,study_es_list_k,effect_intervention_group,effect_comparison_group,effect_outcome_type,effect_report_number,effect_page,effect_type,effect_timing,effect_favored,effect_intervention_baseline_participants,effect_comparison_baseline_participants,effect_intervention_followup_participants,effect_comparison_followup_participants,effect_intervention_baseline_classrooms,effect_comparison_baseline_classrooms,effect_intervention_followup_classrooms,effect_comparison_followup_classrooms,effect_intervention_baseline_schools,effect_comparison_baseline_schoools,effect_intervention_followup_schools,effect_comparison_followup_schools,effect_intervention_baseline_mean,effect_intervention_baseline_sd,effect_intervention_followup_mean,effect_intervention_followup_sd,effect_comparison_baseline_mean,effect_comparison_baseline_sd,effect_comparison_followup_mean,effect_comparison_followup_sd,effect_intervention_n_successful,effect_intervention_n_unsuccessful,effect_comparison_n_successful,effect_comparison_n_unsuccessful,effect_size_type_na_i_entered_the_necessary_information_above,effect_size_type_means_and_standard_errors_s_es,effect_size_type_independent_t_test,effect_size_type_one_way_anova_f_test_with_df_1,effect_size_type_chi_squared_test_statistic_with_df_1,effect_size_type_unstandardized_regression_coefficient_for_treatment_dummy_indicator,effect_size_type_standardized_regression_coefficient_for_treatment_dummy_indicator,effect_size_type_author_reported_odds_ratio,effect_size_type_author_reported_standardized_mean_difference,effect_size_type_insufficient_information_to_calculate_effect_size,effect_r_squared,effect_se_intervention_mean,effect_se_intervention_se,effect_se_comparison_mean,effect_se_comparison_se,effect_t_test,effect_f_test,effect_chi_square,effect_unstandardized_coefficient,effect_unstandardized_sd,effect_standardized_coefficient,effect_standardized_sd,effect_or,effect_or_ci_lower,effect_or_ci_upper,effect_smd,effect_smd_ci_lower,effect_smd_ci_upper,effect_notes,year_m,female_m,public_m,Aust_m,RCT_m,secondary_m,study_assignment_level.x,study_cluster_size.x,universal_m,rob_high_m,effect_icc,design_effect,sqrt_design_effect,source,processed_outcome_measure_roots,processed_intervention_roots,yi_raw,vi_raw,user.y,level.y,study_author_year,study_cor_author,study_cor_institute,study_corr_email,study_publication_year,study_start_date,study_end_date,study_number_groups,study_prevention_level_universal,study_prevention_level_targeted,study_recruitment_approach,study_eligibility_criteria,study_number_participants,study_number_classrooms,study_number_schools,study_percent_female,study_percent_aian,study_percent_asian,study_percent_black,study_percent_nhpi,study_percent_white,study_percent_hispanic,study_percent_mixed,study_percent_other,study_percent_frpl,study_percent_ell,study_age_average,study_age_avg_type,study_age_dispersion,study_age_dispersion_type,study_grade_level_1,study_grade_level_2,study_grade_level_3,study_grade_level_4,study_grade_level_5,study_grade_level_6,study_grade_level_7,study_grade_level_8,study_grade_level_9,study_grade_level_10,study_grade_level_11,study_grade_level_12,study_grade_level_cannot_tell,study_school_level_elementary_school,study_school_level_middle_school,study_school_level_high_school,study_school_level_only_reported_primary_school,study_school_level_only_reported_secondary_school,study_school_level_cannot_tell,study_country_australia,study_country_united_kingdom,study_country_netherlands,study_country_spain,study_country_canada,study_country_italy,study_country_ireland,study_country_malaysia,study_country_south_africa,study_country_norway,study_country_sweden,study_country_slovenia,study_country_mexico,study_school_area_rural,study_school_area_suburban,study_school_area_urban,study_school_area_cannot_tell,study_school_type_public,study_school_type_private,study_school_type_parochial,study_school_type_cannot_tell,study_flow_diagram,study_research_design,study_assignment_level.y,study_cluster_level,study_cluster_size.y,study_registration,study_availability_statement,clean_school_type,clean_school_area,clean_grade_band,clean_country
-0.0206307700672356,0.0107685114105805,0.0294734157307589,0.103771438317971,0.17167823313035,10121,Social Anxiety Scale for Adolescents (SAS-A)-SAS-A,Self-report,Anxiety symptoms,"Calear, et al 2016",spgrant,,8,1-e-GAD school-3-Waitlist-4-Social Anxiety Scale for Adolescents (SAS-A)-SAS-A-Continuous-52,e-GAD school,Waitlist,Continuous,10121,214,Post-test,52,Intervention,,,179,193,,,,,,,8,11,,,35.2,23.68,,,35.66,20.84,,,,,,Means and Standard Errors (SEs),,,,,,,,,,35.2,1.77,35.66,1.5,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,anxiety,Social Anxiety Scale for Adolescents (SAS-A),e-GAD,-0.0206307700672356,0.0107685114105805,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
-0.0350390552010499,0.00571227773580127,0.0156345041628881,0.0755796119056011,0.125038010872247,10121,Social Anxiety Scale for Adolescents (SAS-A)-SAS-A,Self-report,Anxiety symptoms,"Calear, et al 2016",spgrant,,8,2-e-GAD Health-3-Waitlist-4-Social Anxiety Scale for Adolescents (SAS-A)-SAS-A-Continuous-0,e-GAD Health,Waitlist,Continuous,10121,214,Post-test,0,Intervention,,,368,334,,,,,,,11,11,,,34.9,23.79,,,35.74,24.12,,,,,,Means and Standard Errors (SEs),,,,,,,,,,34.9,1.24,35.74,1.32,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,anxiety,Social Anxiety Scale for Adolescents (SAS-A),e-GAD,-0.0350390552010499,0.00571227773580127,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
-0.0744922532332277,0.00504851695424104,0.0138177909037577,0.0710529165780057,0.117549099970003,10121,Social Anxiety Scale for Adolescents (SAS-A)-SAS-A,Self-report,Anxiety symptoms,"Calear, et al 2016",spgrant,,8,2-e-GAD Health-3-Waitlist-4-Social Anxiety Scale for Adolescents (SAS-A)-SAS-A-Continuous-26,e-GAD Health,Waitlist,Continuous,10121,214,Post-test,26,Intervention,,,373,423,,,,,,,11,11,,,34.42,24.33,,,36.34,26.94,,,,,,Means and Standard Errors (SEs),,,,,,,,,,34.42,1.26,36.34,1.31,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,anxiety,Social Anxiety Scale for Adolescents (SAS-A),e-GAD,-0.0744922532332277,0.00504851695424104,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
-0.0723936678036553,0.00836110863503751,0.0228843543340977,0.091439097956167,0.151275755936296,10121,Social Anxiety Scale for Adolescents (SAS-A)-SAS-A,Self-report,Anxiety symptoms,"Calear, et al 2016",spgrant,,8,2-e-GAD Health-3-Waitlist-4-Social Anxiety Scale for Adolescents (SAS-A)-SAS-A-Continuous-52,e-GAD Health,Waitlist,Continuous,10121,214,Post-test,52,Intervention,,,315,193,,,,,,,11,11,,,34.03,23.43,,,35.66,20.84,,,,,,Means and Standard Errors (SEs),,,,,,,,,,34.03,1.32,35.66,1.5,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,anxiety,Social Anxiety Scale for Adolescents (SAS-A),e-GAD,-0.0723936678036553,0.00836110863503751,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
0.0349426604505407,0.0102945782162586,0.0281762605778998,0.101462200923588,0.167857858254834,10121,GAD-7-GAD-7: Continuous,Self-report,Anxiety symptoms,"Calear, et al 2016",spgrant,,8,1-e-GAD school-3-Waitlist-2-GAD-7-GAD-7: Continuous-Continuous-0,e-GAD school,Waitlist,Continuous,10121,214,Post-test,0,Comparison,,,137,334,,,,,,,8,11,,,5.44,5.5,,,5.22,6.58,,,,,,Means and Standard Errors (SEs),,,,,,,,,,5.44,0.47,5.22,0.36,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,anxiety,Generalized Anxiety Disorder Scale (GAD-7),e-GAD,0.0349426604505407,0.0102945782162586,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
0.0945610189298744,0.00589151670710497,0.0161250812273463,0.0767562160812072,0.126984570823964,10121,GAD-7-GAD-7: Continuous,Self-report,Anxiety symptoms,"Calear, et al 2016",spgrant,,8,1-e-GAD school-3-Waitlist-2-GAD-7-GAD-7: Continuous-Continuous-26,e-GAD school,Waitlist,Continuous,10121,214,Post-test,26,Comparison,,,284,423,,,,,,,8,11,,,5.5,7.42,,,4.81,7.2,,,,,,Means and Standard Errors (SEs),,,,,,,,,,5.5,0.44,4.81,0.35,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,anxiety,Generalized Anxiety Disorder Scale (GAD-7),e-GAD,0.0945610189298744,0.00589151670710497,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
0.0949482042470557,0.01078005648157,0.0295050145900571,0.103827050818031,0.171770237788905,10121,GAD-7-GAD-7: Continuous,Self-report,Anxiety symptoms,"Calear, et al 2016",spgrant,,8,1-e-GAD school-3-Waitlist-2-GAD-7-GAD-7: Continuous-Continuous-52,e-GAD school,Waitlist,Continuous,10121,214,Post-test,52,Comparison,,,179,193,,,,,,,8,11,,,5.81,6.29,,,5.24,5.7,,,,,,Means and Standard Errors (SEs),,,,,,,,,,5.81,0.47,5.24,0.41,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,anxiety,Generalized Anxiety Disorder Scale (GAD-7),e-GAD,0.0949482042470557,0.01078005648157,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
-0.09292157220831,0.00571755315118039,0.0156489429747807,0.0756145035768958,0.12509573523818,10121,GAD-7-GAD-7: Continuous,Self-report,Anxiety symptoms,"Calear, et al 2016",spgrant,,8,2-e-GAD Health-3-Waitlist-2-GAD-7-GAD-7: Continuous-Continuous-0,e-GAD Health,Waitlist,Continuous,10121,214,Post-test,0,Intervention,,,368,334,,,,,,,11,11,,,4.62,6.33,,,5.22,6.58,,,,,,Means and Standard Errors (SEs),,,,,,,,,,4.62,0.33,5.22,0.36,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,anxiety,Generalized Anxiety Disorder Scale (GAD-7),e-GAD,-0.09292157220831,0.00571755315118039,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
0.015899338594815,0.00504519012834656,0.0138086853812845,0.0710295018168265,0.11751036286764,10121,GAD-7-GAD-7: Continuous,Self-report,Anxiety symptoms,"Calear, et al 2016",spgrant,,8,2-e-GAD Health-3-Waitlist-2-GAD-7-GAD-7: Continuous-Continuous-26,e-GAD Health,Waitlist,Continuous,10121,214,Post-test,26,Comparison,,,373,423,,,,,,,11,11,,,4.92,6.57,,,4.81,7.2,,,,,,Means and Standard Errors (SEs),,,,,,,,,,4.92,0.34,4.81,0.35,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,anxiety,Generalized Anxiety Disorder Scale (GAD-7),e-GAD,0.015899338594815,0.00504519012834656,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
0.00663293433839339,0.00835599362783265,0.022870354559378,0.0914111242017767,0.151229476489797,10121,GAD-7-GAD-7: Continuous,Self-report,Anxiety symptoms,"Calear, et al 2016",spgrant,,8,2-e-GAD Health-3-Waitlist-2-GAD-7-GAD-7: Continuous-Continuous-52,e-GAD Health,Waitlist,Continuous,10121,214,Post-test,52,Comparison,,,315,193,,,,,,,11,11,,,5.28,6.21,,,5.24,5.7,,,,,,Means and Standard Errors (SEs),,,,,,,,,,5.28,0.35,5.24,0.41,,,,,,,,,,,,,,,8,0.628,yes,yes,yes,yes,Cluster,58.9,yes,yes,0.03,2.737,1.65438810440598,anxiety,Generalized Anxiety Disorder Scale (GAD-7),e-GAD,0.00663293433839339,0.00835599362783265,"spgrant,mschweer",8,Calear 2016b,Alison L. Calear,The Australian National University,Alison.Calear@anu.edu.au,2016,2011_08_25,2013,3,Universal,,"Thirty-two schools from across Australia were recruited to participate in the Y-Worri trial. Schools were recruited according to the location of six participating headspace centres. Information and consent forms containing details of the trial were distributed to all students and their parent/guardian in participating schools, with written informed consent required from both for the completion of study questionnaires. Approximately 55% of eligible students and their parents consented to participate in the trial.",Include: Australian high school students,1767,-999,32,0.628,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12,14.83,Mean,0.97,Standard deviation,,,,,,,,,9,10,11,12,,,,High School,,,,Australia,,,,,,,,,,,,,Rural,,Urban,,Public,,Parochial,,Yes,Randomized trial,Cluster,School,58.9,ACTRN12610001103055,-999,Public+Parochial,Rural+Urban,9-12,Australia
